product_category_name,order_year,order_month,order_day,total_goods_sold
bebes,2017,11,15,3
bebes,2017,11,16,5
bebes,2017,11,17,16
bebes,2017,11,18,10
bebes,2017,11,19,1
bebes,2017,11,20,8
bebes,2017,11,21,6
bebes,2017,11,22,6
bebes,2017,11,23,5
bebes,2017,11,24,23
bebes,2017,11,25,9
bebes,2017,11,26,8
bebes,2017,11,27,11
bebes,2017,11,28,7
bebes,2017,11,29,4
bebes,2017,11,30,4
bebes,2017,12,1,7
bebes,2017,12,2,5
bebes,2017,12,3,4
bebes,2017,12,4,9
bebes,2017,12,5,4
bebes,2017,12,6,4
bebes,2017,12,7,7
bebes,2017,12,8,9
bebes,2017,12,9,6
bebes,2017,12,10,8
bebes,2017,12,11,7
bebes,2017,12,12,7
bebes,2017,12,13,4
bebes,2017,12,14,4
bebes,2017,12,15,5
bebes,2017,12,16,4
bebes,2017,12,17,2
bebes,2017,12,18,6
bebes,2017,12,19,3
bebes,2017,12,20,4
bebes,2017,12,21,7
bebes,2017,12,22,2
bebes,2017,12,23,4
bebes,2017,12,24,3
bebes,2017,12,25,2
bebes,2017,12,26,1
bebes,2017,12,27,2
bebes,2017,12,28,4
bebes,2017,12,30,3
bebes,2017,12,31,2
bebes,2018,1,1,3
bebes,2018,1,2,9
bebes,2018,1,3,8
bebes,2018,1,4,12
bebes,2018,1,5,5
bebes,2018,1,6,7
bebes,2018,1,7,3
bebes,2018,1,8,14
bebes,2018,1,9,7
bebes,2018,1,10,7
bebes,2018,1,11,4
bebes,2018,1,12,7
bebes,2018,1,13,10
bebes,2018,1,14,12
bebes,2018,1,15,7
bebes,2018,1,16,4
bebes,2018,1,17,9
bebes,2018,1,18,7
bebes,2018,1,19,6
bebes,2018,1,20,9
bebes,2018,1,21,4
bebes,2018,1,22,12
bebes,2018,1,23,12
bebes,2018,1,24,8
bebes,2018,1,25,10
bebes,2018,1,26,6
bebes,2018,1,27,7
bebes,2018,1,28,1
bebes,2018,1,29,2
bebes,2018,1,30,5
bebes,2018,1,31,2
bebes,2018,2,1,5
bebes,2018,2,2,5
bebes,2018,2,3,1
bebes,2018,2,4,2
bebes,2018,2,5,8
bebes,2018,2,6,8
bebes,2018,2,7,9
bebes,2018,2,8,7
bebes,2018,2,9,6
bebes,2018,2,10,1
bebes,2018,2,11,1
bebes,2018,2,12,6
bebes,2018,2,13,6
bebes,2018,2,14,5
bebes,2018,2,15,6
bebes,2018,2,16,4
bebes,2018,2,17,5
bebes,2018,2,18,11
bebes,2018,2,19,10
bebes,2018,2,20,7
bebes,2018,2,21,8
bebes,2018,2,22,9
bebes,2018,2,23,5
bebes,2018,2,24,4
bebes,2018,2,25,8
bebes,2018,2,26,7
bebes,2018,2,27,8
bebes,2018,2,28,10
bebes,2018,3,1,10
bebes,2018,3,2,4
bebes,2018,3,3,4
bebes,2018,3,4,7
bebes,2018,3,5,4
bebes,2018,3,6,5
bebes,2018,3,7,7
bebes,2018,3,8,3
bebes,2018,3,9,6
bebes,2018,3,10,5
bebes,2018,3,11,5
bebes,2018,3,12,6
bebes,2018,3,13,9
bebes,2018,3,14,6
bebes,2018,3,15,13
bebes,2018,3,16,13
bebes,2018,3,17,5
bebes,2018,3,18,6
bebes,2018,3,19,8
bebes,2018,3,20,3
bebes,2018,3,21,10
bebes,2018,3,22,9
bebes,2018,3,23,13
bebes,2018,3,24,6
bebes,2018,3,25,8
bebes,2018,3,26,11
bebes,2018,3,27,5
bebes,2018,3,28,6
bebes,2018,3,29,7
bebes,2018,3,30,3
bebes,2018,3,31,8
bebes,2018,4,1,5
bebes,2018,4,2,3
bebes,2018,4,3,12
bebes,2018,4,4,4
bebes,2018,4,5,9
bebes,2018,4,6,5
bebes,2018,4,7,4
bebes,2018,4,8,7
bebes,2018,4,9,13
bebes,2018,4,10,12
bebes,2018,4,11,9
bebes,2018,4,12,4
bebes,2018,4,13,7
bebes,2018,4,14,7
bebes,2018,4,15,13
bebes,2018,4,16,16
bebes,2018,4,17,20
bebes,2018,4,18,8
bebes,2018,4,19,5
bebes,2018,4,20,6
bebes,2018,4,21,8
bebes,2018,4,22,5
bebes,2018,4,23,7
bebes,2018,4,24,8
bebes,2018,4,25,8
bebes,2018,4,26,7
bebes,2018,4,27,6
bebes,2018,4,28,4
bebes,2018,4,29,6
bebes,2018,4,30,9
bebes,2018,5,1,8
bebes,2018,5,2,10
bebes,2018,5,3,9
bebes,2018,5,4,12
bebes,2018,5,5,5
bebes,2018,5,6,11
bebes,2018,5,7,14
bebes,2018,5,8,4
bebes,2018,5,9,13
bebes,2018,5,10,9
bebes,2018,5,11,7
bebes,2018,5,12,8
bebes,2018,5,13,5
bebes,2018,5,14,9
bebes,2018,5,15,11
bebes,2018,5,16,17
bebes,2018,5,17,11
bebes,2018,5,18,8
bebes,2018,5,19,6
bebes,2018,5,20,5
bebes,2018,5,21,4
bebes,2018,5,22,5
bebes,2018,5,23,6
bebes,2018,5,24,4
bebes,2018,5,25,1
bebes,2018,5,26,4
bebes,2018,5,27,4
bebes,2018,5,28,7
bebes,2018,5,29,9
bebes,2018,5,30,5
bebes,2018,5,31,8
bebes,2018,6,1,5
bebes,2018,6,2,5
bebes,2018,6,3,10
bebes,2018,6,4,9
bebes,2018,6,5,10
bebes,2018,6,6,7
bebes,2018,6,7,11
bebes,2018,6,8,8
bebes,2018,6,9,7
bebes,2018,6,10,5
bebes,2018,6,11,7
bebes,2018,6,12,8
bebes,2018,6,13,13
bebes,2018,6,14,9
bebes,2018,6,15,6
bebes,2018,6,16,4
bebes,2018,6,17,4
bebes,2018,6,18,17
bebes,2018,6,19,11
bebes,2018,6,20,5
bebes,2018,6,21,5
bebes,2018,6,22,5
bebes,2018,6,23,4
bebes,2018,6,24,7
bebes,2018,6,25,4
bebes,2018,6,26,7
bebes,2018,6,27,11
bebes,2018,6,28,7
bebes,2018,6,29,3
bebes,2018,6,30,9
bebes,2018,7,1,4
bebes,2018,7,2,5
bebes,2018,7,3,7
bebes,2018,7,4,7
bebes,2018,7,5,11
bebes,2018,7,6,3
bebes,2018,7,7,2
bebes,2018,7,8,5
bebes,2018,7,9,8
bebes,2018,7,10,8
bebes,2018,7,11,8
bebes,2018,7,12,5
bebes,2018,7,13,1
bebes,2018,7,14,2
bebes,2018,7,15,2
bebes,2018,7,16,7
bebes,2018,7,17,5
bebes,2018,7,18,10
bebes,2018,7,19,8
bebes,2018,7,20,8
bebes,2018,7,21,7
bebes,2018,7,22,3
bebes,2018,7,23,10
bebes,2018,7,24,15
bebes,2018,7,25,8
bebes,2018,7,26,7
bebes,2018,7,27,4
bebes,2018,7,28,11
bebes,2018,7,29,10
bebes,2018,7,30,17
bebes,2018,7,31,6
bebes,2018,8,1,13
bebes,2018,8,2,10
bebes,2018,8,3,17
bebes,2018,8,4,9
bebes,2018,8,5,18
bebes,2018,8,6,12
bebes,2018,8,7,13
bebes,2018,8,8,13
bebes,2018,8,9,8
bebes,2018,8,10,5
bebes,2018,8,11,3
bebes,2018,8,12,7
bebes,2018,8,13,6
bebes,2018,8,14,8
bebes,2018,8,15,4
bebes,2018,8,16,9
bebes,2018,8,17,9
bebes,2018,8,18,3
bebes,2018,8,19,9
bebes,2018,8,20,8
bebes,2018,8,21,10
bebes,2018,8,22,5
bebes,2018,8,23,4
bebes,2018,8,24,2
bebes,2018,8,25,1
bebes,2018,8,26,3
bebes,2018,8,27,2
bebes,2018,8,28,1
bebidas,2017,3,1,1
bebidas,2017,3,14,1
bebidas,2017,3,16,1
bebidas,2017,3,23,2
bebidas,2017,5,27,1
bebidas,2017,6,11,1
bebidas,2017,7,5,1
bebidas,2017,7,25,2
bebidas,2017,8,8,1
bebidas,2017,8,15,1
bebidas,2017,9,8,1
bebidas,2017,9,10,2
bebidas,2017,9,11,1
bebidas,2017,9,15,1
bebidas,2017,9,16,1
bebidas,2017,10,7,1
bebidas,2017,10,10,1
bebidas,2017,10,14,1
bebidas,2017,10,17,3
bebidas,2017,10,18,2
bebidas,2017,10,25,2
bebidas,2017,10,30,2
bebidas,2017,11,10,1
bebidas,2017,11,13,4
bebidas,2017,11,15,1
bebidas,2017,11,17,3
bebidas,2017,11,18,4
bebidas,2017,11,21,1
bebidas,2017,11,24,2
bebidas,2017,11,27,1
bebidas,2017,11,30,1
bebidas,2017,12,1,2
bebidas,2017,12,3,1
bebidas,2017,12,4,1
bebidas,2017,12,5,1
bebidas,2017,12,6,1
bebidas,2017,12,7,2
bebidas,2017,12,8,1
bebidas,2017,12,11,1
bebidas,2017,12,12,1
bebidas,2017,12,14,1
bebidas,2017,12,15,1
bebidas,2017,12,16,3
bebidas,2017,12,17,1
bebidas,2017,12,18,1
bebidas,2017,12,19,1
bebidas,2017,12,20,1
bebidas,2017,12,21,1
bebidas,2017,12,22,5
bebidas,2017,12,24,1
bebidas,2017,12,25,2
bebidas,2017,12,27,1
bebidas,2017,12,28,1
bebidas,2017,12,29,1
bebidas,2017,12,30,1
bebidas,2017,12,31,1
bebidas,2018,1,2,5
bebidas,2018,1,3,1
bebidas,2018,1,4,5
bebidas,2018,1,5,1
bebidas,2018,1,6,1
bebidas,2018,1,7,3
bebidas,2018,1,8,1
bebidas,2018,1,9,6
bebidas,2018,1,10,3
bebidas,2018,1,11,1
bebidas,2018,1,12,1
bebidas,2018,1,13,4
bebidas,2018,1,14,2
bebidas,2018,1,15,2
bebidas,2018,1,23,1
bebidas,2018,1,24,1
bebidas,2018,1,26,3
bebidas,2018,1,27,2
bebidas,2018,1,28,1
bebidas,2018,1,29,2
bebidas,2018,1,30,4
bebidas,2018,2,1,2
bebidas,2018,2,4,1
bebidas,2018,2,6,1
bebidas,2018,2,7,1
bebidas,2018,2,8,1
bebidas,2018,2,9,2
bebidas,2018,2,13,1
bebidas,2018,2,14,3
bebidas,2018,2,15,3
bebidas,2018,2,16,1
bebidas,2018,2,17,4
bebidas,2018,2,18,1
bebidas,2018,2,19,1
bebidas,2018,2,23,1
bebidas,2018,2,24,4
bebidas,2018,2,25,2
bebidas,2018,2,26,1
bebidas,2018,2,27,1
bebidas,2018,3,2,2
bebidas,2018,3,7,5
bebidas,2018,3,11,1
bebidas,2018,3,13,1
bebidas,2018,3,14,1
bebidas,2018,3,15,1
bebidas,2018,3,19,1
bebidas,2018,3,20,2
bebidas,2018,3,23,1
bebidas,2018,3,26,2
bebidas,2018,3,27,1
bebidas,2018,3,28,2
bebidas,2018,3,31,1
bebidas,2018,4,1,1
bebidas,2018,4,4,2
bebidas,2018,4,6,1
bebidas,2018,4,8,1
bebidas,2018,4,9,5
bebidas,2018,4,10,4
bebidas,2018,4,11,1
bebidas,2018,4,12,3
bebidas,2018,4,13,5
bebidas,2018,4,15,7
bebidas,2018,4,19,14
bebidas,2018,4,20,1
bebidas,2018,4,22,1
bebidas,2018,4,23,1
bebidas,2018,4,25,3
bebidas,2018,4,27,3
bebidas,2018,4,29,1
bebidas,2018,5,1,1
bebidas,2018,5,3,4
bebidas,2018,5,5,4
bebidas,2018,5,6,5
bebidas,2018,5,7,7
bebidas,2018,5,8,1
bebidas,2018,5,10,5
bebidas,2018,5,11,2
bebidas,2018,5,13,3
bebidas,2018,5,15,1
bebidas,2018,5,16,1
bebidas,2018,5,18,1
bebidas,2018,5,19,2
bebidas,2018,5,21,3
bebidas,2018,5,22,2
bebidas,2018,5,23,3
bebidas,2018,5,24,1
bebidas,2018,5,25,1
bebidas,2018,6,4,1
bebidas,2018,6,6,2
bebidas,2018,6,7,1
bebidas,2018,6,8,2
bebidas,2018,6,9,1
bebidas,2018,6,10,2
bebidas,2018,6,11,4
bebidas,2018,6,12,2
bebidas,2018,6,13,3
bebidas,2018,6,16,1
bebidas,2018,6,17,3
bebidas,2018,6,18,2
bebidas,2018,6,19,1
bebidas,2018,6,20,1
bebidas,2018,6,21,2
bebidas,2018,6,22,1
bebidas,2018,6,23,1
bebidas,2018,6,24,1
bebidas,2018,6,29,1
bebidas,2018,6,30,1
bebidas,2018,7,4,2
bebidas,2018,7,13,2
bebidas,2018,7,17,2
bebidas,2018,7,18,1
bebidas,2018,7,19,1
bebidas,2018,7,20,2
bebidas,2018,7,22,1
bebidas,2018,7,24,1
bebidas,2018,7,26,1
bebidas,2018,7,27,1
bebidas,2018,7,30,1
bebidas,2018,7,31,1
bebidas,2018,8,1,3
bebidas,2018,8,3,1
bebidas,2018,8,4,2
bebidas,2018,8,5,1
bebidas,2018,8,6,1
bebidas,2018,8,7,1
bebidas,2018,8,8,2
bebidas,2018,8,9,2
bebidas,2018,8,10,1
bebidas,2018,8,11,1
bebidas,2018,8,14,2
bebidas,2018,8,15,6
bebidas,2018,8,17,1
bebidas,2018,8,22,1
bebidas,2018,8,26,1
bebidas,2018,8,27,1
beleza_saude,2016,9,15,3
beleza_saude,2016,10,4,10
beleza_saude,2016,10,5,3
beleza_saude,2016,10,6,6
beleza_saude,2016,10,7,5
beleza_saude,2016,10,8,6
beleza_saude,2016,10,9,4
beleza_saude,2016,10,10,6
beleza_saude,2017,1,6,1
beleza_saude,2017,1,7,1
beleza_saude,2017,1,9,1
beleza_saude,2017,1,13,1
beleza_saude,2017,1,15,1
beleza_saude,2017,1,16,3
beleza_saude,2017,1,17,1
beleza_saude,2017,1,18,3
beleza_saude,2017,1,19,1
beleza_saude,2017,1,20,3
beleza_saude,2017,1,21,1
beleza_saude,2017,1,22,6
beleza_saude,2017,1,23,7
beleza_saude,2017,1,24,6
beleza_saude,2017,1,25,12
beleza_saude,2017,1,26,9
beleza_saude,2017,1,27,5
beleza_saude,2017,1,28,2
beleza_saude,2017,1,29,3
beleza_saude,2017,1,30,7
beleza_saude,2017,1,31,8
beleza_saude,2017,2,1,7
beleza_saude,2017,2,2,9
beleza_saude,2017,2,3,8
beleza_saude,2017,2,4,13
beleza_saude,2017,2,5,10
beleza_saude,2017,2,6,14
beleza_saude,2017,2,7,8
beleza_saude,2017,2,8,8
beleza_saude,2017,2,9,4
beleza_saude,2017,2,10,5
beleza_saude,2017,2,11,3
beleza_saude,2017,2,12,3
beleza_saude,2017,2,13,5
beleza_saude,2017,2,14,3
beleza_saude,2017,2,15,5
beleza_saude,2017,2,16,4
beleza_saude,2017,2,18,2
beleza_saude,2017,2,19,5
beleza_saude,2017,2,20,10
beleza_saude,2017,2,21,1
beleza_saude,2017,2,22,8
beleza_saude,2017,2,23,6
beleza_saude,2017,2,24,7
beleza_saude,2017,2,25,2
beleza_saude,2017,2,26,2
beleza_saude,2017,2,27,1
beleza_saude,2017,2,28,1
beleza_saude,2017,3,1,6
beleza_saude,2017,3,2,6
beleza_saude,2017,3,3,2
beleza_saude,2017,3,4,4
beleza_saude,2017,3,5,10
beleza_saude,2017,3,6,7
beleza_saude,2017,3,7,5
beleza_saude,2017,3,8,4
beleza_saude,2017,3,9,9
beleza_saude,2017,3,10,9
beleza_saude,2017,3,11,5
beleza_saude,2017,3,12,3
beleza_saude,2017,3,13,10
beleza_saude,2017,3,14,12
beleza_saude,2017,3,15,5
beleza_saude,2017,3,16,13
beleza_saude,2017,3,17,5
beleza_saude,2017,3,18,3
beleza_saude,2017,3,19,2
beleza_saude,2017,3,20,18
beleza_saude,2017,3,21,7
beleza_saude,2017,3,22,9
beleza_saude,2017,3,23,13
beleza_saude,2017,3,24,3
beleza_saude,2017,3,25,5
beleza_saude,2017,3,26,1
beleza_saude,2017,3,27,8
beleza_saude,2017,3,28,7
beleza_saude,2017,3,29,8
beleza_saude,2017,3,30,2
beleza_saude,2017,3,31,7
beleza_saude,2017,4,1,7
beleza_saude,2017,4,2,5
beleza_saude,2017,4,3,3
beleza_saude,2017,4,4,6
beleza_saude,2017,4,5,5
beleza_saude,2017,4,6,6
beleza_saude,2017,4,7,9
beleza_saude,2017,4,8,5
beleza_saude,2017,4,9,3
beleza_saude,2017,4,10,10
beleza_saude,2017,4,11,6
beleza_saude,2017,4,12,6
beleza_saude,2017,4,13,5
beleza_saude,2017,4,14,3
beleza_saude,2017,4,15,2
beleza_saude,2017,4,16,3
beleza_saude,2017,4,17,6
beleza_saude,2017,4,18,1
beleza_saude,2017,4,19,7
beleza_saude,2017,4,20,7
beleza_saude,2017,4,21,2
beleza_saude,2017,4,22,11
beleza_saude,2017,4,23,10
beleza_saude,2017,4,24,12
beleza_saude,2017,4,25,7
beleza_saude,2017,4,26,10
beleza_saude,2017,4,27,2
beleza_saude,2017,4,28,6
beleza_saude,2017,4,29,9
beleza_saude,2017,4,30,6
beleza_saude,2017,5,1,11
beleza_saude,2017,5,2,10
beleza_saude,2017,5,3,9
beleza_saude,2017,5,4,13
beleza_saude,2017,5,5,11
beleza_saude,2017,5,6,7
beleza_saude,2017,5,7,9
beleza_saude,2017,5,8,8
beleza_saude,2017,5,9,7
beleza_saude,2017,5,10,8
beleza_saude,2017,5,11,11
beleza_saude,2017,5,12,11
beleza_saude,2017,5,13,2
beleza_saude,2017,5,14,15
beleza_saude,2017,5,15,8
beleza_saude,2017,5,16,12
beleza_saude,2017,5,17,7
beleza_saude,2017,5,18,6
beleza_saude,2017,5,19,14
beleza_saude,2017,5,21,12
beleza_saude,2017,5,22,16
beleza_saude,2017,5,23,8
beleza_saude,2017,5,24,6
beleza_saude,2017,5,25,4
beleza_saude,2017,5,26,7
beleza_saude,2017,5,27,11
beleza_saude,2017,5,28,5
beleza_saude,2017,5,29,13
beleza_saude,2017,5,30,5
beleza_saude,2017,5,31,18
beleza_saude,2017,6,1,14
beleza_saude,2017,6,2,6
beleza_saude,2017,6,3,13
beleza_saude,2017,6,4,10
beleza_saude,2017,6,5,6
beleza_saude,2017,6,6,12
beleza_saude,2017,6,7,8
beleza_saude,2017,6,8,14
beleza_saude,2017,6,9,7
beleza_saude,2017,6,10,4
beleza_saude,2017,6,11,3
beleza_saude,2017,6,12,6
beleza_saude,2017,6,13,9
beleza_saude,2017,6,14,9
beleza_saude,2017,6,15,4
beleza_saude,2017,6,16,7
beleza_saude,2017,6,17,9
beleza_saude,2017,6,18,8
beleza_saude,2017,6,19,14
beleza_saude,2017,6,20,11
beleza_saude,2017,6,21,3
beleza_saude,2017,6,22,7
beleza_saude,2017,6,23,10
beleza_saude,2017,6,24,5
beleza_saude,2017,6,25,9
beleza_saude,2017,6,26,7
beleza_saude,2017,6,27,10
beleza_saude,2017,6,28,12
beleza_saude,2017,6,29,8
beleza_saude,2017,6,30,9
beleza_saude,2017,7,1,7
beleza_saude,2017,7,2,8
beleza_saude,2017,7,3,4
beleza_saude,2017,7,4,10
beleza_saude,2017,7,5,9
beleza_saude,2017,7,6,10
beleza_saude,2017,7,7,9
beleza_saude,2017,7,8,12
beleza_saude,2017,7,9,7
beleza_saude,2017,7,10,12
beleza_saude,2017,7,11,6
beleza_saude,2017,7,12,13
beleza_saude,2017,7,13,8
beleza_saude,2017,7,14,12
beleza_saude,2017,7,15,9
beleza_saude,2017,7,16,30
beleza_saude,2017,7,17,15
beleza_saude,2017,7,18,12
beleza_saude,2017,7,19,14
beleza_saude,2017,7,20,10
beleza_saude,2017,7,21,7
beleza_saude,2017,7,22,5
beleza_saude,2017,7,23,6
beleza_saude,2017,7,24,10
beleza_saude,2017,7,25,12
beleza_saude,2017,7,26,7
beleza_saude,2017,7,27,8
beleza_saude,2017,7,28,13
beleza_saude,2017,7,29,7
beleza_saude,2017,7,30,8
beleza_saude,2017,7,31,8
beleza_saude,2017,8,1,20
beleza_saude,2017,8,2,16
beleza_saude,2017,8,3,11
beleza_saude,2017,8,4,7
beleza_saude,2017,8,5,7
beleza_saude,2017,8,6,8
beleza_saude,2017,8,7,13
beleza_saude,2017,8,8,7
beleza_saude,2017,8,9,7
beleza_saude,2017,8,10,14
beleza_saude,2017,8,11,8
beleza_saude,2017,8,12,10
beleza_saude,2017,8,13,8
beleza_saude,2017,8,14,15
beleza_saude,2017,8,15,16
beleza_saude,2017,8,16,9
beleza_saude,2017,8,17,11
beleza_saude,2017,8,18,14
beleza_saude,2017,8,19,10
beleza_saude,2017,8,20,9
beleza_saude,2017,8,21,17
beleza_saude,2017,8,22,12
beleza_saude,2017,8,23,4
beleza_saude,2017,8,24,12
beleza_saude,2017,8,25,12
beleza_saude,2017,8,26,5
beleza_saude,2017,8,27,12
beleza_saude,2017,8,28,13
beleza_saude,2017,8,29,15
beleza_saude,2017,8,30,19
beleza_saude,2017,8,31,11
beleza_saude,2017,9,1,15
beleza_saude,2017,9,2,8
beleza_saude,2017,9,3,8
beleza_saude,2017,9,4,13
beleza_saude,2017,9,5,17
beleza_saude,2017,9,6,15
beleza_saude,2017,9,7,6
beleza_saude,2017,9,8,12
beleza_saude,2017,9,9,12
beleza_saude,2017,9,10,10
beleza_saude,2017,9,11,18
beleza_saude,2017,9,12,21
beleza_saude,2017,9,13,18
beleza_saude,2017,9,14,16
beleza_saude,2017,9,15,8
beleza_saude,2017,9,16,13
beleza_saude,2017,9,17,12
beleza_saude,2017,9,18,14
beleza_saude,2017,9,19,9
beleza_saude,2017,9,20,12
beleza_saude,2017,9,21,18
beleza_saude,2017,9,22,9
beleza_saude,2017,9,23,8
beleza_saude,2017,9,24,13
beleza_saude,2017,9,25,14
beleza_saude,2017,9,26,16
beleza_saude,2017,9,27,12
beleza_saude,2017,9,28,19
beleza_saude,2017,9,29,5
beleza_saude,2017,9,30,5
beleza_saude,2017,10,1,7
beleza_saude,2017,10,2,8
beleza_saude,2017,10,3,12
beleza_saude,2017,10,4,11
beleza_saude,2017,10,5,12
beleza_saude,2017,10,6,12
beleza_saude,2017,10,7,8
beleza_saude,2017,10,8,11
beleza_saude,2017,10,9,12
beleza_saude,2017,10,10,11
beleza_saude,2017,10,11,15
beleza_saude,2017,10,12,9
beleza_saude,2017,10,13,7
beleza_saude,2017,10,14,6
beleza_saude,2017,10,15,8
beleza_saude,2017,10,16,22
beleza_saude,2017,10,17,13
beleza_saude,2017,10,18,14
beleza_saude,2017,10,19,20
beleza_saude,2017,10,20,7
beleza_saude,2017,10,21,13
beleza_saude,2017,10,22,13
beleza_saude,2017,10,23,9
beleza_saude,2017,10,24,12
beleza_saude,2017,10,25,10
beleza_saude,2017,10,26,16
beleza_saude,2017,10,27,7
beleza_saude,2017,10,28,12
beleza_saude,2017,10,29,17
beleza_saude,2017,10,30,7
beleza_saude,2017,10,31,9
beleza_saude,2017,11,1,9
beleza_saude,2017,11,2,7
beleza_saude,2017,11,3,12
beleza_saude,2017,11,4,10
beleza_saude,2017,11,5,10
beleza_saude,2017,11,6,7
beleza_saude,2017,11,7,16
beleza_saude,2017,11,8,15
beleza_saude,2017,11,9,12
beleza_saude,2017,11,10,17
beleza_saude,2017,11,11,9
beleza_saude,2017,11,12,9
beleza_saude,2017,11,13,16
beleza_saude,2017,11,14,12
beleza_saude,2017,11,15,7
beleza_saude,2017,11,16,9
beleza_saude,2017,11,17,11
beleza_saude,2017,11,18,12
beleza_saude,2017,11,19,18
beleza_saude,2017,11,20,17
beleza_saude,2017,11,21,18
beleza_saude,2017,11,22,21
beleza_saude,2017,11,23,26
beleza_saude,2017,11,24,88
beleza_saude,2017,11,25,32
beleza_saude,2017,11,26,36
beleza_saude,2017,11,27,30
beleza_saude,2017,11,28,35
beleza_saude,2017,11,29,26
beleza_saude,2017,11,30,26
beleza_saude,2017,12,1,26
beleza_saude,2017,12,2,21
beleza_saude,2017,12,3,19
beleza_saude,2017,12,4,26
beleza_saude,2017,12,5,20
beleza_saude,2017,12,6,34
beleza_saude,2017,12,7,21
beleza_saude,2017,12,8,22
beleza_saude,2017,12,9,6
beleza_saude,2017,12,10,8
beleza_saude,2017,12,11,23
beleza_saude,2017,12,12,16
beleza_saude,2017,12,13,24
beleza_saude,2017,12,14,11
beleza_saude,2017,12,15,19
beleza_saude,2017,12,16,11
beleza_saude,2017,12,17,14
beleza_saude,2017,12,18,13
beleza_saude,2017,12,19,19
beleza_saude,2017,12,20,13
beleza_saude,2017,12,21,10
beleza_saude,2017,12,22,9
beleza_saude,2017,12,23,10
beleza_saude,2017,12,24,7
beleza_saude,2017,12,25,4
beleza_saude,2017,12,26,9
beleza_saude,2017,12,27,13
beleza_saude,2017,12,28,12
beleza_saude,2017,12,29,9
beleza_saude,2017,12,30,4
beleza_saude,2017,12,31,7
beleza_saude,2018,1,1,9
beleza_saude,2018,1,2,15
beleza_saude,2018,1,3,16
beleza_saude,2018,1,4,22
beleza_saude,2018,1,5,18
beleza_saude,2018,1,6,16
beleza_saude,2018,1,7,12
beleza_saude,2018,1,8,27
beleza_saude,2018,1,9,23
beleza_saude,2018,1,10,27
beleza_saude,2018,1,11,22
beleza_saude,2018,1,12,20
beleza_saude,2018,1,13,17
beleza_saude,2018,1,14,17
beleza_saude,2018,1,15,27
beleza_saude,2018,1,16,36
beleza_saude,2018,1,17,23
beleza_saude,2018,1,18,25
beleza_saude,2018,1,19,19
beleza_saude,2018,1,20,14
beleza_saude,2018,1,21,14
beleza_saude,2018,1,22,27
beleza_saude,2018,1,23,33
beleza_saude,2018,1,24,21
beleza_saude,2018,1,25,19
beleza_saude,2018,1,26,19
beleza_saude,2018,1,27,16
beleza_saude,2018,1,28,13
beleza_saude,2018,1,29,22
beleza_saude,2018,1,30,15
beleza_saude,2018,1,31,15
beleza_saude,2018,2,1,24
beleza_saude,2018,2,2,17
beleza_saude,2018,2,3,14
beleza_saude,2018,2,4,23
beleza_saude,2018,2,5,24
beleza_saude,2018,2,6,24
beleza_saude,2018,2,7,25
beleza_saude,2018,2,8,21
beleza_saude,2018,2,9,27
beleza_saude,2018,2,10,10
beleza_saude,2018,2,11,15
beleza_saude,2018,2,12,22
beleza_saude,2018,2,13,25
beleza_saude,2018,2,14,43
beleza_saude,2018,2,15,27
beleza_saude,2018,2,16,19
beleza_saude,2018,2,17,13
beleza_saude,2018,2,18,22
beleza_saude,2018,2,19,17
beleza_saude,2018,2,20,28
beleza_saude,2018,2,21,32
beleza_saude,2018,2,22,31
beleza_saude,2018,2,23,22
beleza_saude,2018,2,24,15
beleza_saude,2018,2,25,21
beleza_saude,2018,2,26,34
beleza_saude,2018,2,27,34
beleza_saude,2018,2,28,21
beleza_saude,2018,3,1,23
beleza_saude,2018,3,2,29
beleza_saude,2018,3,3,25
beleza_saude,2018,3,4,24
beleza_saude,2018,3,5,23
beleza_saude,2018,3,6,25
beleza_saude,2018,3,7,23
beleza_saude,2018,3,8,28
beleza_saude,2018,3,9,29
beleza_saude,2018,3,10,19
beleza_saude,2018,3,11,23
beleza_saude,2018,3,12,22
beleza_saude,2018,3,13,17
beleza_saude,2018,3,14,15
beleza_saude,2018,3,15,28
beleza_saude,2018,3,16,24
beleza_saude,2018,3,17,18
beleza_saude,2018,3,18,13
beleza_saude,2018,3,19,24
beleza_saude,2018,3,20,41
beleza_saude,2018,3,21,24
beleza_saude,2018,3,22,20
beleza_saude,2018,3,23,13
beleza_saude,2018,3,24,4
beleza_saude,2018,3,25,13
beleza_saude,2018,3,26,28
beleza_saude,2018,3,27,17
beleza_saude,2018,3,28,18
beleza_saude,2018,3,29,19
beleza_saude,2018,3,30,17
beleza_saude,2018,3,31,10
beleza_saude,2018,4,1,22
beleza_saude,2018,4,2,14
beleza_saude,2018,4,3,22
beleza_saude,2018,4,4,27
beleza_saude,2018,4,5,23
beleza_saude,2018,4,6,22
beleza_saude,2018,4,7,18
beleza_saude,2018,4,8,18
beleza_saude,2018,4,9,24
beleza_saude,2018,4,10,16
beleza_saude,2018,4,11,29
beleza_saude,2018,4,12,23
beleza_saude,2018,4,13,23
beleza_saude,2018,4,14,18
beleza_saude,2018,4,15,29
beleza_saude,2018,4,16,29
beleza_saude,2018,4,17,14
beleza_saude,2018,4,18,19
beleza_saude,2018,4,19,30
beleza_saude,2018,4,20,23
beleza_saude,2018,4,21,17
beleza_saude,2018,4,22,19
