customer_state,order_year,order_month,order_day,payment_value
RO,2018,1,12,133.22
RO,2018,1,16,260.13
RO,2018,1,17,47.13
RO,2018,1,20,125.15
RO,2018,1,22,47.8
RO,2018,1,25,192.45
RO,2018,1,28,75.08
RO,2018,1,29,215.06
RO,2018,1,30,159.52
RO,2018,2,2,209.26999999999998
RO,2018,2,7,309.16
RO,2018,2,12,221.09
RO,2018,2,17,146.0
RO,2018,2,20,402.49
RO,2018,2,21,191.92
RO,2018,2,22,174.95
RO,2018,2,23,323.54
RO,2018,2,27,131.55
RO,2018,3,2,83.15
RO,2018,3,3,285.72
RO,2018,3,7,216.96
RO,2018,3,9,174.35
RO,2018,3,11,154.83
RO,2018,3,13,1037.79
RO,2018,3,16,93.7
RO,2018,3,18,106.85
RO,2018,3,22,277.08
RO,2018,3,26,875.42
RO,2018,4,2,304.36
RO,2018,4,3,234.5
RO,2018,4,4,213.83
RO,2018,4,8,135.2
RO,2018,4,11,101.38
RO,2018,4,16,388.38
RO,2018,4,18,186.5
RO,2018,4,24,2243.17
RO,2018,4,25,72.75
RO,2018,4,30,205.65
RO,2018,5,3,110.0
RO,2018,5,4,651.61
RO,2018,5,5,402.34
RO,2018,5,7,87.38
RO,2018,5,9,283.66
RO,2018,5,13,187.65
RO,2018,5,14,75.84
RO,2018,5,15,36.84
RO,2018,5,17,172.7
RO,2018,5,19,411.33
RO,2018,5,22,308.09000000000003
RO,2018,5,27,157.68
RO,2018,5,29,272.39
RO,2018,6,1,585.95
RO,2018,6,3,80.84
RO,2018,6,9,300.73
RO,2018,6,10,45.34
RO,2018,6,12,210.01
RO,2018,6,13,347.79
RO,2018,6,14,231.37
RO,2018,6,20,352.3
RO,2018,6,26,93.78
RO,2018,6,27,170.86
RO,2018,7,1,140.53
RO,2018,7,4,187.89
RO,2018,7,5,51.82
RO,2018,7,6,183.26
RO,2018,7,8,90.49
RO,2018,7,12,227.75
RO,2018,7,13,1215.5900000000001
RO,2018,7,16,245.34
RO,2018,7,18,1545.05
RO,2018,7,24,158.09
RO,2018,7,25,189.45
RO,2018,7,27,777.87
RO,2018,7,28,109.8
RO,2018,7,31,126.45
RO,2018,8,2,563.77
RO,2018,8,3,229.78
RO,2018,8,4,263.51
RO,2018,8,7,245.0
RO,2018,8,8,61.49
RO,2018,8,9,1391.39
RO,2018,8,14,224.32
RO,2018,8,16,257.37
RR,2016,10,10,69.02
RR,2017,2,3,108.74
RR,2017,3,24,63.96
RR,2017,3,31,266.85
RR,2017,4,6,47.92
RR,2017,4,29,58.97
RR,2017,5,12,317.97
RR,2017,6,5,70.38
RR,2017,6,7,41.88
RR,2017,6,27,62.92
RR,2017,7,17,225.01
RR,2017,9,27,65.37
RR,2017,10,16,227.24
RR,2017,10,18,207.97
RR,2017,10,20,89.94
RR,2017,11,22,39.03
RR,2017,11,25,112.43
RR,2018,1,28,162.79
RR,2018,2,5,55.37
RR,2018,2,25,63.34
RR,2018,2,27,116.92
RR,2018,3,1,434.76
RR,2018,3,6,150.91
RR,2018,3,7,150.91
RR,2018,3,9,287.45
RR,2018,3,19,994.77
RR,2018,4,2,730.95
RR,2018,4,27,41.06
RR,2018,5,5,171.69
RR,2018,6,2,186.13
RR,2018,6,5,305.43
RR,2018,6,7,499.52
RR,2018,6,10,378.34
RR,2018,6,16,272.99
RR,2018,7,8,707.72
RR,2018,7,15,257.21
RR,2018,7,16,457.82
RR,2018,7,20,102.63
RR,2018,7,23,435.21
RS,2016,10,3,92.82
RS,2016,10,4,1044.74
RS,2016,10,5,685.5
RS,2016,10,6,176.72
RS,2016,10,7,568.18
RS,2016,10,9,106.65
RS,2016,10,10,223.5
RS,2017,1,11,26.64
RS,2017,1,15,169.4
RS,2017,1,16,100.56
RS,2017,1,17,367.56
RS,2017,1,18,72.61
RS,2017,1,19,108.6
RS,2017,1,20,139.25
RS,2017,1,21,44.95
RS,2017,1,22,267.27
RS,2017,1,23,94.0
RS,2017,1,24,444.70000000000005
RS,2017,1,25,483.85999999999996
RS,2017,1,26,2001.1100000000001
RS,2017,1,27,2910.74
RS,2017,1,28,498.67
RS,2017,1,29,2186.89
RS,2017,1,30,2952.99
RS,2017,1,31,270.14
RS,2017,2,1,441.68
RS,2017,2,2,1162.72
RS,2017,2,3,1793.79
RS,2017,2,4,251.39
RS,2017,2,5,1024.04
RS,2017,2,7,324.37
RS,2017,2,8,1592.41
RS,2017,2,9,711.5
RS,2017,2,10,1343.42
RS,2017,2,11,682.1800000000001
RS,2017,2,12,127.04
RS,2017,2,13,504.19000000000005
RS,2017,2,14,61.38
RS,2017,2,15,1734.98
RS,2017,2,16,688.47
RS,2017,2,17,558.73
RS,2017,2,18,396.86
RS,2017,2,19,139.77
RS,2017,2,20,587.4200000000001
RS,2017,2,21,184.35
RS,2017,2,22,328.0
RS,2017,2,23,578.02
RS,2017,2,24,872.18
RS,2017,2,25,128.16
RS,2017,2,26,401.37
RS,2017,2,27,463.71
RS,2017,2,28,309.32
RS,2017,3,1,874.91
RS,2017,3,2,1208.71
RS,2017,3,4,592.92
RS,2017,3,5,372.88
RS,2017,3,6,304.31
RS,2017,3,7,716.9100000000001
RS,2017,3,8,1051.65
RS,2017,3,9,476.21
RS,2017,3,10,273.62
RS,2017,3,11,117.53
RS,2017,3,12,377.97
RS,2017,3,13,456.6
RS,2017,3,14,1253.66
RS,2017,3,15,1664.51
RS,2017,3,16,455.25
RS,2017,3,17,2170.8
RS,2017,3,18,1117.45
RS,2017,3,19,375.27
RS,2017,3,20,1638.04
RS,2017,3,21,1543.55
RS,2017,3,22,1297.5
RS,2017,3,23,1045.26
RS,2017,3,24,58.9
RS,2017,3,25,101.9
RS,2017,3,26,648.46
RS,2017,3,27,841.8100000000001
RS,2017,3,28,57.9
RS,2017,3,29,985.86
RS,2017,3,30,461.52
RS,2017,3,31,402.16999999999996
RS,2017,4,1,176.3
RS,2017,4,2,146.21
RS,2017,4,3,592.89
RS,2017,4,4,498.34000000000003
RS,2017,4,5,1399.5
RS,2017,4,6,1449.95
RS,2017,4,7,78.91
RS,2017,4,8,764.77
RS,2017,4,9,163.32
RS,2017,4,10,3126.7200000000003
RS,2017,4,11,653.45
RS,2017,4,12,245.81
RS,2017,4,13,213.9
RS,2017,4,14,345.5
RS,2017,4,15,283.02
RS,2017,4,16,226.01
RS,2017,4,17,380.13
RS,2017,4,18,2484.41
RS,2017,4,19,389.52
RS,2017,4,20,508.91
RS,2017,4,21,728.86
RS,2017,4,22,382.32000000000005
RS,2017,4,23,129.52
RS,2017,4,24,423.87
RS,2017,4,25,703.02
RS,2017,4,26,831.07
RS,2017,4,27,305.7
RS,2017,4,28,1293.8999999999999
RS,2017,4,29,366.68000000000006
RS,2017,4,30,178.85
RS,2017,5,1,682.02
RS,2017,5,2,2259.93
RS,2017,5,3,716.54
RS,2017,5,4,594.7
RS,2017,5,5,426.45
RS,2017,5,6,1691.33
RS,2017,5,7,484.66
RS,2017,5,8,961.49
RS,2017,5,9,1483.1
RS,2017,5,10,3476.75
RS,2017,5,11,1120.6
RS,2017,5,12,728.6700000000001
RS,2017,5,13,573.27
RS,2017,5,14,1827.8
RS,2017,5,15,1394.68
RS,2017,5,16,901.12
RS,2017,5,17,944.5
RS,2017,5,18,1454.87
RS,2017,5,19,663.0699999999999
RS,2017,5,20,1233.95
RS,2017,5,21,1089.44
RS,2017,5,22,474.7
RS,2017,5,23,784.77
RS,2017,5,24,1222.83
RS,2017,5,25,746.01
RS,2017,5,26,576.99
RS,2017,5,27,997.53
RS,2017,5,28,806.39
RS,2017,5,29,676.42
RS,2017,5,30,649.4300000000001
RS,2017,5,31,1407.26
RS,2017,6,1,622.66
RS,2017,6,2,921.1
RS,2017,6,3,2036.5900000000001
RS,2017,6,4,1159.26
RS,2017,6,5,1455.71
RS,2017,6,6,481.58000000000004
RS,2017,6,7,1423.34
RS,2017,6,8,1379.5900000000001
RS,2017,6,9,770.6500000000001
RS,2017,6,10,493.92
RS,2017,6,11,1104.25
RS,2017,6,12,861.09
RS,2017,6,13,1273.7
RS,2017,6,14,1548.07
RS,2017,6,15,520.71
RS,2017,6,16,786.3900000000001
RS,2017,6,17,216.42000000000002
RS,2017,6,18,893.94
RS,2017,6,19,1870.23
RS,2017,6,20,940.3100000000001
RS,2017,6,21,297.45
RS,2017,6,22,338.42
RS,2017,6,23,496.47
RS,2017,6,24,735.09
RS,2017,6,25,484.8
RS,2017,6,26,517.19
RS,2017,6,27,2037.0
RS,2017,6,28,1691.88
RS,2017,6,29,497.77000000000004
RS,2017,6,30,416.55999999999995
RS,2017,7,1,872.96
RS,2017,7,2,769.42
RS,2017,7,3,1574.29
RS,2017,7,4,1113.31
RS,2017,7,5,945.22
RS,2017,7,6,1034.72
RS,2017,7,7,1397.57
RS,2017,7,8,1167.91
RS,2017,7,9,272.37
RS,2017,7,10,711.5
RS,2017,7,11,1538.48
RS,2017,7,12,1965.02
RS,2017,7,13,1482.47
RS,2017,7,14,1351.16
RS,2017,7,15,1489.6499999999999
RS,2017,7,16,1019.86
RS,2017,7,17,2222.78
RS,2017,7,18,1880.74
RS,2017,7,19,732.01
RS,2017,7,20,1287.59
RS,2017,7,21,281.51
RS,2017,7,22,521.17
RS,2017,7,23,1082.95
RS,2017,7,24,920.9599999999999
RS,2017,7,25,1543.93
RS,2017,7,26,1450.09
RS,2017,7,27,88.61
RS,2017,7,28,1164.3799999999999
RS,2017,7,29,680.47
RS,2017,7,30,549.98
RS,2017,7,31,1477.81
RS,2017,8,1,2544.61
RS,2017,8,2,2035.99
RS,2017,8,3,1068.82
RS,2017,8,4,1110.95
RS,2017,8,5,1076.19
RS,2017,8,6,1519.69
RS,2017,8,7,649.49
RS,2017,8,8,2236.41
RS,2017,8,9,1547.33
RS,2017,8,10,1983.27
RS,2017,8,11,978.96
RS,2017,8,12,727.09
RS,2017,8,13,1319.2
RS,2017,8,14,1149.03
RS,2017,8,15,999.32
RS,2017,8,16,1172.31
RS,2017,8,17,1215.8400000000001
RS,2017,8,18,667.6700000000001
RS,2017,8,19,840.28
RS,2017,8,20,587.61
RS,2017,8,21,1659.38
RS,2017,8,22,1778.69
RS,2017,8,23,2193.81
RS,2017,8,24,1545.94
RS,2017,8,25,836.79
RS,2017,8,26,529.45
RS,2017,8,27,511.70000000000005
RS,2017,8,28,753.53
RS,2017,8,29,1289.7099999999998
RS,2017,8,30,2924.63
RS,2017,8,31,581.14
RS,2017,9,1,2960.69
RS,2017,9,2,642.77
RS,2017,9,3,2052.88
RS,2017,9,4,1720.32
RS,2017,9,5,2036.22
RS,2017,9,6,1126.3799999999999
RS,2017,9,7,637.5699999999999
RS,2017,9,8,1057.89
RS,2017,9,9,432.5
RS,2017,9,10,1106.31
RS,2017,9,11,3200.7
RS,2017,9,12,1295.87
RS,2017,9,13,1489.77
RS,2017,9,14,2255.0699999999997
RS,2017,9,15,1483.15
RS,2017,9,16,1707.67
RS,2017,9,17,1573.27
RS,2017,9,18,1322.6
RS,2017,9,19,1741.3200000000002
RS,2017,9,20,678.61
RS,2017,9,21,1221.11
RS,2017,9,22,498.69
RS,2017,9,23,1161.45
RS,2017,9,24,924.29
RS,2017,9,25,1385.71
RS,2017,9,26,1954.5
RS,2017,9,27,1230.52
RS,2017,9,28,1833.6399999999999
RS,2017,9,29,1710.1299999999999
RS,2017,9,30,808.88
RS,2017,10,1,696.03
RS,2017,10,2,1506.85
RS,2017,10,3,1831.76
RS,2017,10,4,644.13
RS,2017,10,5,3083.08
RS,2017,10,6,536.95
RS,2017,10,7,1079.99
RS,2017,10,8,1166.54
RS,2017,10,9,1934.71
RS,2017,10,10,933.6800000000001
RS,2017,10,11,1893.55
RS,2017,10,12,795.5699999999999
RS,2017,10,13,2889.64
RS,2017,10,14,731.25
RS,2017,10,15,1178.01
RS,2017,10,16,1878.88
RS,2017,10,17,1165.63
RS,2017,10,18,1105.77
RS,2017,10,19,915.46
RS,2017,10,20,893.3199999999999
RS,2017,10,21,1339.3899999999999
RS,2017,10,22,1355.4099999999999
RS,2017,10,23,871.31
RS,2017,10,24,2994.42
RS,2017,10,25,204.67000000000002
RS,2017,10,26,1412.51
RS,2017,10,27,4227.74
RS,2017,10,28,996.7099999999999
RS,2017,10,29,1717.78
RS,2017,10,30,788.31
RS,2017,10,31,404.01
RS,2017,11,1,1250.49
RS,2017,11,2,474.38
RS,2017,11,3,1925.6200000000001
RS,2017,11,4,1970.1100000000001
RS,2017,11,5,1888.68
RS,2017,11,6,2900.27
RS,2017,11,7,1609.83
RS,2017,11,8,926.29
RS,2017,11,9,1611.49
RS,2017,11,10,1579.53
RS,2017,11,11,2423.9
RS,2017,11,12,1419.31
RS,2017,11,13,1096.42
RS,2017,11,14,1602.74
RS,2017,11,15,920.0
RS,2017,11,16,3649.7799999999997
RS,2017,11,17,1965.47
RS,2017,11,18,3319.66
RS,2017,11,19,1256.48
RS,2017,11,20,1125.3
RS,2017,11,21,1637.41
RS,2017,11,22,1831.6
RS,2017,11,23,3512.59
RS,2017,11,24,10583.26
RS,2017,11,25,3424.81
RS,2017,11,26,2805.02
RS,2017,11,27,3952.94
RS,2017,11,28,1672.82
RS,2017,11,29,2262.71
RS,2017,11,30,663.8299999999999
RS,2017,12,1,1434.3799999999999
RS,2017,12,2,924.06
RS,2017,12,3,2403.6800000000003
RS,2017,12,4,2777.15
RS,2017,12,5,1679.3799999999999
RS,2017,12,6,4546.46
RS,2017,12,7,2890.71
RS,2017,12,8,1110.29
RS,2017,12,9,3402.6
RS,2017,12,10,1193.8
RS,2017,12,11,3355.37
RS,2017,12,12,2128.39
RS,2017,12,13,1365.96
RS,2017,12,14,654.46
RS,2017,12,15,603.52
RS,2017,12,16,200.07
RS,2017,12,17,4312.34
RS,2017,12,18,2491.59
RS,2017,12,19,1074.8
RS,2017,12,20,2133.22
RS,2017,12,21,865.53
RS,2017,12,22,778.89
RS,2017,12,23,895.5799999999999
RS,2017,12,24,275.18
RS,2017,12,25,842.0
RS,2017,12,26,874.1800000000001
RS,2017,12,27,1074.13
RS,2017,12,28,624.85
RS,2017,12,29,246.3
RS,2017,12,30,1121.68
RS,2017,12,31,428.74
RS,2018,1,1,684.36
RS,2018,1,2,902.8000000000001
RS,2018,1,3,1819.94
RS,2018,1,4,2344.23
RS,2018,1,5,1791.55
RS,2018,1,6,2011.92
RS,2018,1,7,1269.74
RS,2018,1,8,2285.7200000000003
RS,2018,1,9,2496.7999999999997
RS,2018,1,10,1991.94
RS,2018,1,11,1780.03
RS,2018,1,12,1608.3899999999999
RS,2018,1,13,1195.44
RS,2018,1,14,1537.45
RS,2018,1,15,3372.93
RS,2018,1,16,1064.1100000000001
RS,2018,1,17,3590.56
RS,2018,1,18,929.53
RS,2018,1,19,865.1700000000001
RS,2018,1,20,923.1700000000001
RS,2018,1,21,1529.27
RS,2018,1,22,2073.2400000000002
RS,2018,1,23,2043.41
RS,2018,1,24,1258.56
RS,2018,1,25,1534.86
RS,2018,1,26,2033.79
RS,2018,1,27,1084.04
RS,2018,1,28,2778.5
RS,2018,1,29,2824.42
RS,2018,1,30,1864.28
RS,2018,1,31,1332.22
RS,2018,2,1,923.52
RS,2018,2,2,1102.72
RS,2018,2,3,1441.05
RS,2018,2,4,1885.67
RS,2018,2,5,4325.68
RS,2018,2,6,2304.69
RS,2018,2,7,1902.01
RS,2018,2,8,1445.03
RS,2018,2,9,1389.59
RS,2018,2,10,778.03
RS,2018,2,11,997.29
RS,2018,2,12,2178.47
RS,2018,2,13,1263.44
RS,2018,2,14,3069.2599999999998
RS,2018,2,15,3078.29
RS,2018,2,16,296.19
RS,2018,2,17,2157.12
RS,2018,2,18,2173.72
RS,2018,2,19,3433.85
RS,2018,2,20,3187.32
RS,2018,2,21,1657.22
RS,2018,2,22,2739.51
RS,2018,2,23,2159.38
RS,2018,2,24,861.92
RS,2018,2,25,1145.5
RS,2018,2,26,2144.6
RS,2018,2,27,1450.19
RS,2018,2,28,3186.2
RS,2018,3,1,4112.33
RS,2018,3,2,1371.12
RS,2018,3,3,1551.78
RS,2018,3,4,876.66
RS,2018,3,5,1622.53
RS,2018,3,6,1832.87
RS,2018,3,7,2706.44
RS,2018,3,8,1267.04
RS,2018,3,9,959.4200000000001
RS,2018,3,10,2536.44
RS,2018,3,11,2903.7799999999997
RS,2018,3,12,1937.51
RS,2018,3,13,1796.16
RS,2018,3,14,2676.08
RS,2018,3,15,2355.37
RS,2018,3,16,702.3299999999999
RS,2018,3,17,2194.75
RS,2018,3,18,2745.66
RS,2018,3,19,2419.39
RS,2018,3,20,2630.57
RS,2018,3,21,3236.0
RS,2018,3,22,3740.8
RS,2018,3,23,1348.15
RS,2018,3,24,1071.5900000000001
RS,2018,3,25,2249.85
RS,2018,3,26,3185.35
RS,2018,3,27,3329.15
RS,2018,3,28,1044.02
RS,2018,3,29,1041.97
RS,2018,3,30,1486.16
RS,2018,3,31,3444.14
RS,2018,4,1,1928.49
RS,2018,4,2,1938.46
RS,2018,4,3,3239.31
RS,2018,4,4,1309.93
RS,2018,4,5,1613.74
RS,2018,4,6,1012.6
RS,2018,4,7,2805.75
RS,2018,4,8,1006.76
RS,2018,4,9,2847.0299999999997
RS,2018,4,10,1316.6200000000001
RS,2018,4,11,2345.92
RS,2018,4,12,3973.84
RS,2018,4,13,2572.3199999999997
RS,2018,4,14,814.45
RS,2018,4,15,2554.16
RS,2018,4,16,3000.66
RS,2018,4,17,996.02
RS,2018,4,18,3313.02
RS,2018,4,19,1889.17
RS,2018,4,20,2197.38
RS,2018,4,21,1180.6399999999999
RS,2018,4,22,2048.61
RS,2018,4,23,1973.12
RS,2018,4,24,2611.96
RS,2018,4,25,1396.48
RS,2018,4,26,1008.98
RS,2018,4,27,1281.04
RS,2018,4,28,630.89
RS,2018,4,29,2567.56
RS,2018,4,30,1402.67
RS,2018,5,1,4044.59
RS,2018,5,2,2852.09
RS,2018,5,3,2442.86
RS,2018,5,4,2115.84
RS,2018,5,5,1466.21
RS,2018,5,6,1565.88
RS,2018,5,7,2800.13
RS,2018,5,8,4015.82
RS,2018,5,9,1884.49
RS,2018,5,10,3672.02
RS,2018,5,11,2629.38
RS,2018,5,12,806.9200000000001
RS,2018,5,13,1866.81
RS,2018,5,14,2497.19
RS,2018,5,15,4958.1
RS,2018,5,16,1932.3799999999999
RS,2018,5,17,3392.84
RS,2018,5,18,2742.63
RS,2018,5,19,587.5
RS,2018,5,20,1218.76
RS,2018,5,21,1062.1
RS,2018,5,22,726.1
RS,2018,5,23,160.77
RS,2018,5,24,543.81
RS,2018,5,25,647.25
RS,2018,5,26,1623.1
RS,2018,5,27,1053.3600000000001
RS,2018,5,28,1329.27
RS,2018,5,29,517.45
RS,2018,5,30,1366.36
RS,2018,5,31,1246.95
RS,2018,6,1,1777.6499999999999
RS,2018,6,2,2024.1000000000001
RS,2018,6,3,2437.94
RS,2018,6,4,1878.85
RS,2018,6,5,1837.55
RS,2018,6,6,1001.72
RS,2018,6,7,2614.52
RS,2018,6,8,1611.58
RS,2018,6,9,1284.42
RS,2018,6,10,1184.75
RS,2018,6,11,2444.8
RS,2018,6,12,2042.46
RS,2018,6,13,1074.28
RS,2018,6,14,1004.84
RS,2018,6,15,2387.92
RS,2018,6,16,620.5
RS,2018,6,17,212.72
RS,2018,6,18,1129.5
RS,2018,6,19,2307.3199999999997
RS,2018,6,20,2370.27
RS,2018,6,21,1486.22
RS,2018,6,22,1633.1100000000001
RS,2018,6,23,1892.41
RS,2018,6,24,2533.6800000000003
RS,2018,6,25,2130.95
RS,2018,6,26,2271.7000000000003
RS,2018,6,27,2501.54
RS,2018,6,28,3176.17
RS,2018,6,29,1293.1
RS,2018,6,30,981.0699999999999
RS,2018,7,1,756.24
RS,2018,7,2,2753.84
RS,2018,7,3,2184.12
RS,2018,7,4,1456.0800000000002
RS,2018,7,5,2521.6
RS,2018,7,6,598.1999999999999
RS,2018,7,7,105.03
RS,2018,7,8,573.75
RS,2018,7,9,691.0799999999999
RS,2018,7,10,452.05
RS,2018,7,11,748.02
RS,2018,7,12,1555.28
RS,2018,7,13,2017.59
RS,2018,7,14,570.32
RS,2018,7,15,2118.83
RS,2018,7,16,1711.51
RS,2018,7,17,1026.3
RS,2018,7,18,1199.75
RS,2018,7,19,2515.63
RS,2018,7,20,2631.9
RS,2018,7,21,652.24
RS,2018,7,22,3026.21
RS,2018,7,23,2507.71
RS,2018,7,24,1702.22
RS,2018,7,25,3075.68
RS,2018,7,26,1175.16
RS,2018,7,27,1837.82
RS,2018,7,28,1199.94
RS,2018,7,29,1978.17
RS,2018,7,30,1114.08
RS,2018,7,31,1823.32
RS,2018,8,1,1619.61
RS,2018,8,2,2485.86
RS,2018,8,3,812.37
RS,2018,8,4,1650.44
RS,2018,8,5,2748.98
RS,2018,8,6,4204.0
RS,2018,8,7,4845.52
RS,2018,8,8,5009.240000000001
RS,2018,8,9,1790.92
RS,2018,8,10,5609.48
RS,2018,8,11,994.5699999999999
RS,2018,8,12,2123.41
RS,2018,8,13,2354.03
RS,2018,8,14,2586.7999999999997
RS,2018,8,15,1270.59
RS,2018,8,16,2425.29
RS,2018,8,17,2506.07
RS,2018,8,18,1115.49
RS,2018,8,19,521.28
RS,2018,8,20,1499.3700000000001
RS,2018,8,21,1031.56
RS,2018,8,22,1319.86
RS,2018,8,23,414.95
RS,2018,8,24,210.14
RS,2018,8,25,95.72
RS,2018,8,26,332.69
RS,2018,8,27,58.85
RS,2018,8,28,126.63
SC,2016,10,4,364.52
SC,2016,10,5,676.92
SC,2016,10,6,212.07
SC,2016,10,8,319.09
SC,2016,10,9,143.32
SC,2016,10,10,784.8
SC,2017,1,8,256.79
SC,2017,1,10,191.4
SC,2017,1,11,229.65
SC,2017,1,13,517.59
SC,2017,1,15,304.01
SC,2017,1,17,60.46
SC,2017,1,18,326.05
SC,2017,1,20,751.05
SC,2017,1,21,46.02
SC,2017,1,22,80.55
SC,2017,1,23,78.84
SC,2017,1,24,45.52
SC,2017,1,26,778.71
SC,2017,1,27,109.9
SC,2017,1,29,295.3
SC,2017,1,30,1048.28
SC,2017,1,31,435.49
SC,2017,2,1,203.15
SC,2017,2,3,456.4
SC,2017,2,5,527.78
SC,2017,2,6,228.87
SC,2017,2,7,131.5
SC,2017,2,8,34.52
SC,2017,2,9,649.91
SC,2017,2,10,295.25
SC,2017,2,11,73.13
SC,2017,2,12,1529.8
SC,2017,2,13,485.08
SC,2017,2,14,355.26
SC,2017,2,15,44.51
SC,2017,2,16,245.78
SC,2017,2,17,95.67
SC,2017,2,18,71.59
SC,2017,2,19,369.28
SC,2017,2,20,127.28
SC,2017,2,21,65.6
SC,2017,2,22,137.57
SC,2017,2,23,88.84
SC,2017,2,24,403.55
SC,2017,2,25,40.51
SC,2017,2,26,134.94
SC,2017,2,27,131.38
SC,2017,2,28,185.32999999999998
SC,2017,3,1,567.37
SC,2017,3,2,426.68
SC,2017,3,3,770.78
SC,2017,3,4,295.75
SC,2017,3,5,89.56
SC,2017,3,6,214.62
SC,2017,3,7,662.68
SC,2017,3,8,237.39
SC,2017,3,9,83.2
SC,2017,3,10,261.1
SC,2017,3,11,363.74
SC,2017,3,13,3020.6
SC,2017,3,14,2345.46
SC,2017,3,15,1982.3200000000002
SC,2017,3,16,713.98
SC,2017,3,17,225.84
SC,2017,3,18,138.0
SC,2017,3,19,313.41999999999996
SC,2017,3,20,744.5699999999999
SC,2017,3,21,171.26
SC,2017,3,22,959.57
SC,2017,3,23,180.47000000000003
SC,2017,3,24,255.95
SC,2017,3,25,945.78
SC,2017,3,27,1818.8
SC,2017,3,28,316.6
SC,2017,3,29,444.38
SC,2017,3,30,1425.8799999999999
SC,2017,3,31,289.94
SC,2017,4,1,34.51
SC,2017,4,2,27.49
SC,2017,4,3,408.97999999999996
SC,2017,4,4,197.7
SC,2017,4,5,1281.49
SC,2017,4,6,389.19
SC,2017,4,7,180.44
SC,2017,4,8,463.34000000000003
SC,2017,4,9,610.62
SC,2017,4,10,55.56
SC,2017,4,11,139.6
SC,2017,4,12,876.8699999999999
SC,2017,4,13,309.02
SC,2017,4,14,377.28
SC,2017,4,15,111.85
SC,2017,4,16,468.90000000000003
SC,2017,4,17,71.56
SC,2017,4,18,531.35
SC,2017,4,19,1097.31
SC,2017,4,20,604.36
SC,2017,4,21,226.76000000000002
SC,2017,4,22,784.74
SC,2017,4,23,304.47
SC,2017,4,24,446.88
SC,2017,4,25,939.0600000000001
SC,2017,4,26,535.66
SC,2017,4,27,578.11
SC,2017,4,28,647.4300000000001
SC,2017,4,29,226.36
SC,2017,4,30,409.52
SC,2017,5,1,608.8900000000001
SC,2017,5,2,937.25
SC,2017,5,3,227.29
SC,2017,5,4,1165.26
SC,2017,5,5,1831.62
SC,2017,5,6,693.52
SC,2017,5,7,1623.82
SC,2017,5,8,666.09
SC,2017,5,9,955.64
SC,2017,5,10,4194.63
SC,2017,5,11,355.68
SC,2017,5,12,1061.0700000000002
SC,2017,5,13,502.24
SC,2017,5,14,319.20000000000005
SC,2017,5,15,698.3299999999999
SC,2017,5,16,1074.66
SC,2017,5,17,1039.61
SC,2017,5,18,958.1
SC,2017,5,19,767.38
SC,2017,5,20,238.1
SC,2017,5,21,380.39
SC,2017,5,22,473.93
SC,2017,5,23,633.26
SC,2017,5,24,148.15
SC,2017,5,25,154.15
SC,2017,5,26,820.0
SC,2017,5,27,452.92
SC,2017,5,28,180.29999999999998
SC,2017,5,29,785.7
SC,2017,5,30,264.99
SC,2017,5,31,289.34000000000003
SC,2017,6,1,832.62
SC,2017,6,2,128.06
SC,2017,6,3,229.3
SC,2017,6,4,817.39
SC,2017,6,5,1917.7600000000002
SC,2017,6,6,1024.54
SC,2017,6,7,506.89
SC,2017,6,8,1503.04
SC,2017,6,9,165.69
SC,2017,6,10,45.1
SC,2017,6,11,984.16
SC,2017,6,12,165.1
SC,2017,6,13,1290.44
SC,2017,6,15,759.73
SC,2017,6,16,727.99
SC,2017,6,17,153.22
SC,2017,6,19,848.3800000000001
SC,2017,6,20,531.9
SC,2017,6,22,33.78
SC,2017,6,23,100.28999999999999
SC,2017,6,24,128.16
SC,2017,6,25,590.1199999999999
SC,2017,6,26,183.52
SC,2017,6,27,749.01
SC,2017,6,28,385.14
SC,2017,6,29,470.72
SC,2017,6,30,250.5
SC,2017,7,1,1017.9399999999999
SC,2017,7,2,171.44
SC,2017,7,3,1835.9199999999998
SC,2017,7,4,862.41
SC,2017,7,5,690.72
SC,2017,7,6,502.90999999999997
SC,2017,7,7,809.44
SC,2017,7,8,341.37
SC,2017,7,9,646.35
SC,2017,7,10,365.21000000000004
SC,2017,7,11,574.53
SC,2017,7,12,1029.17
SC,2017,7,13,520.9300000000001
SC,2017,7,14,949.5999999999999
SC,2017,7,15,1003.26
SC,2017,7,16,434.78
SC,2017,7,17,573.64
SC,2017,7,18,1009.95
SC,2017,7,19,508.62
SC,2017,7,20,462.46000000000004
SC,2017,7,21,404.07000000000005
SC,2017,7,22,202.39
SC,2017,7,23,566.17
SC,2017,7,24,118.09
SC,2017,7,25,1800.53
SC,2017,7,26,726.1
SC,2017,7,27,222.53
SC,2017,7,28,590.5699999999999
SC,2017,7,29,911.78
SC,2017,7,30,1085.27
SC,2017,7,31,872.38
SC,2017,8,1,715.69
SC,2017,8,2,766.33
SC,2017,8,3,433.79
SC,2017,8,4,1827.47
SC,2017,8,5,336.14
SC,2017,8,6,427.05
SC,2017,8,7,974.6
SC,2017,8,8,711.35
SC,2017,8,9,3822.79
SC,2017,8,10,395.65000000000003
SC,2017,8,11,1653.94
SC,2017,8,13,378.5
SC,2017,8,14,267.51
SC,2017,8,15,1459.28
SC,2017,8,16,1292.12
SC,2017,8,17,728.09
SC,2017,8,18,206.42
